resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
5426,267,65,32,12,20,12,12,12,0.0,41,,,,,,13
5427,267,56,17,15,4,13,13,13,0.0,40,,,,,,91
5428,267,30,22,5,2,,D,14,0.0,44,,,,,,2
5429,267,104,29,9,24,,R,15,0.0,33,,,,,,5
5430,267,101,31,31,21,,R,16,0.0,29,,,,,,36
5431,267,110,15,29,15,,R,17,0.0,27,,,,,,37
5432,267,84,1,8,13,,R,18,0.0,24,,,,,,20
5433,267,22,17,14,1,,R,19,0.0,19,,,,,,20
5434,267,79,25,3,23,,R,20,0.0,18,,,,,,5
5435,267,113,32,11,26,,R,21,0.0,15,,,,,,20
5436,267,77,6,28,11,,R,22,0.0,11,,,,,,5
5437,267,112,33,19,19,,R,23,0.0,11,,,,,,5
5438,267,49,15,30,9,,R,24,0.0,10,,,,,,86
5439,267,100,33,20,22,,R,25,0.0,3,,,,,,5
5440,267,55,6,27,5,,R,26,0.0,2,,,,,,5
5441,267,92,30,34,0,,F,27,0.0,0,,,,,,81
5442,267,108,30,33,0,,F,28,0.0,0,,,,,,81
5443,268,71,3,0,3,1,1,1,10.0,53,4683200,,,,,1
5444,268,77,6,28,2,2,2,2,6.0,53,4688130,,,,,1
5445,268,57,1,7,7,3,3,3,4.0,53,4708840,,,,,1
5446,268,22,17,14,16,4,4,4,3.0,53,4733834,,,,,1
5447,268,84,1,8,15,5,5,5,2.0,53,4768775,,,,,1
5448,268,14,3,2,5,6,6,6,1.0,52,,,,,,60
5449,268,103,27,25,12,7,7,7,0.0,52,,,,,,11
5450,268,100,33,20,24,8,8,8,0.0,52,,,,,,11
5451,268,109,22,5,20,9,9,9,0.0,52,,,,,,11
5452,268,44,27,26,6,10,10,10,0.0,51,,,,,,12
5453,268,101,31,31,26,,R,11,0.0,46,,,,,,29
5454,268,79,25,3,14,,R,12,0.0,45,,,,,,20
5455,268,104,29,9,19,,R,13,0.0,43,,,,,,5
5456,268,56,17,15,9,,R,14,0.0,41,,,,,,5
5457,268,87,25,4,21,,R,15,0.0,39,,,,,,20
5458,268,94,18,23,18,,R,16,0.0,30,,,,,,20
5459,268,105,18,24,22,,R,17,0.0,28,,,,,,6
5460,268,49,15,30,11,,R,18,0.0,22,,,,,,5
5461,268,110,15,29,8,,R,19,0.0,20,,,,,,5
5462,268,111,31,32,25,,R,20,0.0,20,,,,,,6
5463,268,114,33,19,23,,R,21,0.0,18,,,,,,20
5464,268,55,6,27,1,,R,22,0.0,14,,,,,,6
5465,268,65,32,12,4,,R,23,0.0,13,,,,,,91
5466,268,50,22,6,10,,R,24,0.0,0,,,,,,4
5467,268,70,32,11,13,,R,25,0.0,0,,,,,,4
5468,268,81,29,10,17,,R,26,0.0,0,,,,,,4
5469,268,92,30,34,0,,F,27,0.0,0,,,,,,81
5470,268,108,30,33,0,,F,28,0.0,0,,,,,,81
5471,269,71,3,0,2,1,1,1,10.0,71,6310100,,,,,1
5472,269,14,3,2,3,2,2,2,6.0,71,6310703,,,,,1
5473,269,57,1,7,4,3,3,3,4.0,71,6330293,,,,,1
5474,269,22,17,14,8,4,4,4,3.0,71,6338103,,,,,1
5475,269,50,22,6,10,5,5,5,2.0,71,6339485,,,,,1
5476,269,84,1,8,7,6,6,6,1.0,71,6362802,,,,,1
5477,269,56,17,15,13,7,7,7,0.0,70,,,,,,11
5478,269,104,29,9,11,8,8,8,0.0,70,,,,,,11
5479,269,81,29,10,16,9,9,9,0.0,70,,,,,,11
5480,269,103,27,25,21,10,10,10,0.0,70,,,,,,11
5481,269,65,32,12,20,11,11,11,0.0,70,,,,,,11
5482,269,94,18,23,18,12,12,12,0.0,69,,,,,,12
5483,269,105,18,24,19,13,13,13,0.0,69,,,,,,12
5484,269,114,33,19,23,14,14,14,0.0,69,,,,,,12
5485,269,111,31,32,26,15,15,15,0.0,67,,,,,,14
5486,269,113,32,11,25,16,16,16,0.0,67,,,,,,14
5487,269,44,27,26,15,,D,17,0.0,70,,,,,,2
5488,269,87,25,4,12,,R,18,0.0,61,,,,,,5
5489,269,109,22,5,14,,R,19,0.0,60,,,,,,20
5490,269,110,15,29,17,,R,20,0.0,54,,,,,,20
5491,269,55,6,27,5,,R,21,0.0,38,,,,,,4
5492,269,101,31,31,24,,R,22,0.0,36,,,,,,4
5493,269,49,15,30,9,,R,23,0.0,31,,,,,,24
5494,269,100,33,20,22,,R,24,0.0,27,,,,,,22
5495,269,79,25,3,6,,R,25,0.0,26,,,,,,6
5496,269,77,6,28,1,,R,26,0.0,7,,,,,,6
5497,269,92,30,34,0,,F,27,0.0,0,,,,,,81
5498,269,108,30,33,0,,F,28,0.0,0,,,,,,81
5499,270,30,22,5,1,1,1,1,10.0,69,6027300,,,,,1
5500,270,71,3,0,2,2,2,2,6.0,69,6051989,,,,,1
5501,270,57,1,7,9,3,3,3,4.0,69,6096948,,,,,1
5502,270,56,17,15,10,4,4,4,3.0,69,6105746,,,,,1
5503,270,77,6,28,6,5,5,5,2.0,68,,,,,,11
5504,270,49,15,30,4,6,6,6,1.0,68,,,,,,11
5505,270,79,25,3,13,7,7,7,0.0,68,,,,,,11
5506,270,65,27,25,7,8,8,8,0.0,68,,,,,,11
5507,270,44,27,26,11,9,9,9,0.0,68,,,,,,11
5508,270,55,6,27,16,10,10,10,0.0,68,,,,,,11
5509,270,81,29,10,8,11,11,11,0.0,68,,,,,,11
5510,270,22,17,14,5,12,12,12,0.0,68,,,,,,11
5511,270,87,25,4,14,13,13,13,0.0,68,,,,,,11
5512,270,105,18,24,20,14,14,14,0.0,67,,,,,,12
5513,270,94,18,23,17,15,15,15,0.0,67,,,,,,12
5514,270,70,32,12,21,16,16,16,0.0,67,,,,,,12
5515,270,104,29,9,19,17,17,17,0.0,66,,,,,,13
5516,270,103,32,11,22,18,18,18,0.0,66,,,,,,13
5517,270,93,31,32,26,19,19,19,0.0,64,,,,,,15
5518,270,95,3,2,3,,R,20,0.0,47,,,,,,20
5519,270,101,31,31,25,,R,21,0.0,42,,,,,,5
5520,270,110,15,29,18,,R,22,0.0,37,,,,,,37
5521,270,100,33,20,23,,R,23,0.0,37,,,,,,91
5522,270,50,22,6,12,,R,24,0.0,15,,,,,,20
5523,270,115,33,19,24,,R,25,0.0,10,,,,,,6
5524,270,84,1,8,15,,R,26,0.0,8,,,,,,5
5525,270,92,30,34,0,,F,27,0.0,0,,,,,,81
5526,270,108,30,33,0,,F,28,0.0,0,,,,,,81
5527,271,71,3,0,2,1,1,1,10.0,50,6953532,,,,,1
5528,271,30,22,5,1,2,2,2,6.0,50,6956897,,,,,1
5529,271,55,6,27,7,3,3,3,4.0,50,7005577,,,,,1
5530,271,95,3,2,4,4,4,4,3.0,50,7009606,,,,,1
5531,271,56,17,15,6,5,5,5,2.0,50,7055639,,,,,1
5532,271,49,15,30,3,6,6,6,1.0,50,7073395,,,,,1
5533,271,57,1,7,8,7,7,7,0.0,50,7076517,,,,,1
5534,271,104,29,9,18,8,8,8,0.0,49,,,,,,11
5535,271,100,33,20,22,9,9,9,0.0,49,,,,,,11
5536,271,63,32,11,25,10,10,10,0.0,49,,,,,,11
5537,271,44,27,26,19,11,11,11,0.0,49,,,,,,11
5538,271,101,31,31,24,12,12,12,0.0,48,,,,,,12
5539,271,70,32,12,17,13,13,13,0.0,48,,,,,,12
5540,271,87,25,4,13,,R,14,0.0,26,,,,,,5
5541,271,22,17,14,10,,R,15,0.0,16,,,,,,6
5542,271,84,1,8,9,,R,16,0.0,13,,,,,,20
5543,271,81,29,10,12,,R,17,0.0,13,,,,,,20
5544,271,77,6,28,11,,R,18,0.0,10,,,,,,80
5545,271,116,27,25,20,,R,19,0.0,10,,,,,,4
5546,271,94,18,23,16,,R,20,0.0,10,,,,,,4
5547,271,105,18,24,21,,R,21,0.0,10,,,,,,20
5548,271,65,22,6,5,,R,22,0.0,3,,,,,,20
5549,271,79,25,3,14,,R,23,0.0,3,,,,,,20
5550,271,89,31,32,26,,R,24,0.0,3,,,,,,20
5551,271,109,15,29,15,,R,25,0.0,0,,,,,,5
5552,271,115,33,19,23,,R,26,0.0,0,,,,,,20
5553,271,92,30,34,0,,F,27,0.0,0,,,,,,81
5554,271,108,30,33,0,,F,28,0.0,0,,,,,,81
5555,272,95,3,2,1,1,1,1,10.0,81,6471400,,,,,1
5556,272,77,6,28,11,2,2,2,6.0,81,6473911,,,,,1
5557,272,84,1,8,9,3,3,3,4.0,81,6523887,,,,,1
5558,272,22,17,14,5,4,4,4,3.0,81,6541930,,,,,1
5559,272,44,27,26,12,5,5,5,2.0,80,,,,,,11
5560,272,55,6,27,8,6,6,6,1.0,80,,,,,,11
5561,272,49,15,30,10,7,7,7,0.0,80,,,,,,11
5562,272,104,29,9,19,8,8,8,0.0,80,,,,,,11
5563,272,94,18,23,18,9,9,9,0.0,79,,,,,,12
5564,272,109,15,29,17,10,10,10,0.0,79,,,,,,12
5565,272,116,27,25,20,11,11,11,0.0,79,,,,,,12
5566,272,57,1,7,4,12,12,12,0.0,76,,,,,,23
5567,272,105,18,24,16,,R,13,0.0,69,,,,,,22
5568,272,87,25,4,13,,R,14,0.0,66,,,,,,3
5569,272,98,33,20,25,,R,15,0.0,56,,,,,,6
5570,272,63,32,11,22,,R,16,0.0,49,,,,,,10
5571,272,101,31,31,24,,R,17,0.0,49,,,,,,5
5572,272,70,32,12,14,,R,18,0.0,40,,,,,,37
5573,272,71,3,0,3,,R,19,0.0,35,,,,,,4
5574,272,30,22,5,2,,R,20,0.0,35,,,,,,4
5575,272,93,31,32,26,,R,21,0.0,21,,,,,,6
5576,272,79,25,3,15,,R,22,0.0,19,,,,,,20
5577,272,115,33,19,23,,R,23,0.0,18,,,,,,44
5578,272,81,29,10,21,,R,24,0.0,17,,,,,,44
5579,272,56,17,15,6,,R,25,0.0,15,,,,,,20
5580,272,65,22,6,7,,R,26,0.0,13,,,,,,6
5581,272,92,30,34,0,,F,27,0.0,0,,,,,,81
5582,272,108,30,33,0,,F,28,0.0,0,,,,,,81
5583,273,117,3,2,1,1,1,1,10.0,72,5925082,,,,,1
5584,273,102,1,8,2,2,2,2,6.0,72,6004906,,,,,1
5585,273,87,27,26,8,3,3,3,4.0,71,,,,,,11
5586,273,104,18,23,13,4,4,4,3.0,71,,,,,,11
5587,273,109,15,30,6,5,5,5,2.0,70,,,,,,12
5588,273,77,6,28,15,6,6,6,1.0,69,,,,,,5
5589,273,118,29,9,22,7,7,7,0.0,69,,,,,,20
5590,273,84,27,25,12,,R,8,0.0,57,,,,,,20
5591,273,105,26,21,21,,R,9,0.0,55,,,,,,25
5592,273,100,33,20,19,,R,10,0.0,51,,,,,,5
5593,273,119,22,6,7,,R,11,0.0,46,,,,,,20
5594,273,30,22,5,3,,R,12,0.0,39,,,,,,20
5595,273,65,32,12,17,,R,13,0.0,38,,,,,,69
5596,273,91,15,29,10,,R,14,0.0,33,,,,,,5
5597,273,22,17,14,14,,R,15,0.0,31,,,,,,6
5598,273,55,6,27,5,,R,16,0.0,30,,,,,,22
5599,273,112,33,19,11,,R,17,0.0,27,,,,,,20
5600,273,120,18,24,24,,R,18,0.0,21,,,,,,4
5601,273,88,29,10,20,,R,19,0.0,21,,,,,,4
5602,273,69,26,22,26,,R,20,0.0,20,,,,,,6
5603,273,71,3,0,4,,R,21,0.0,16,,,,,,4
5604,273,70,32,11,16,,R,22,0.0,16,,,,,,4
5605,273,121,1,7,9,,R,23,0.0,4,,,,,,4
5606,273,122,17,15,18,,R,24,0.0,2,,,,,,20
5607,273,79,25,3,21,,R,25,0.0,1,,,,,,7
5608,273,110,25,4,23,,R,26,0.0,0,,,,,,7
5609,274,102,1,8,3,1,1,1,10.0,71,6675485,,,,,1
5610,274,71,3,0,2,2,2,2,6.0,71,6692110,,,,,1
5611,274,30,22,5,4,3,3,3,4.0,71,6720921,,,,,1
5612,274,65,32,12,12,4,4,4,3.0,71,6722042,,,,,1
5613,274,87,27,26,10,5,5,5,2.0,71,6727612,,,,,1
5614,274,70,32,11,15,6,6,6,1.0,70,,,,,,11
5615,274,112,33,19,11,7,7,7,0.0,70,,,,,,11
5616,274,55,6,27,9,8,8,8,0.0,70,,,,,,11
5617,274,118,29,9,18,9,9,9,0.0,69,,,,,,12
5618,274,100,33,20,17,10,10,10,0.0,69,,,,,,12
5619,274,105,26,21,25,11,11,11,0.0,68,,,,,,13
5620,274,69,26,22,21,12,12,12,0.0,68,,,,,,13
5621,274,91,15,29,8,,R,13,0.0,61,,,,,,5
5622,274,109,15,30,7,,R,14,0.0,52,,,,,,10
5623,274,110,25,4,23,,R,15,0.0,48,,,,,,69
5624,274,117,3,2,1,,R,16,0.0,29,,,,,,4
5625,274,104,18,23,20,,R,17,0.0,28,,,,,,4
5626,274,88,29,10,19,,R,18,0.0,27,,,,,,20
5627,274,79,25,3,22,,R,19,0.0,26,,,,,,20
5628,274,22,17,14,14,,R,20,0.0,13,,,,,,6
5629,274,119,22,6,6,,R,21,0.0,3,,,,,,22
5630,274,121,1,7,5,,R,22,0.0,0,,,,,,4
5631,274,77,6,28,13,,R,23,0.0,0,,,,,,4
5632,274,84,27,25,16,,R,24,0.0,0,,,,,,4
5633,274,120,18,24,24,,R,25,0.0,0,,,,,,4
5634,274,122,17,15,26,,F,26,0.0,0,,,,,,81
5635,275,102,1,8,4,1,1,1,10.0,76,6646570,,,,,1
5636,275,71,3,0,2,2,2,2,6.0,76,6729769,,,,,1
5637,275,117,3,2,1,3,3,3,4.0,75,,,,,,11
5638,275,65,32,12,11,4,4,4,3.0,75,,,,,,11
5639,275,119,22,6,10,5,5,5,2.0,74,,,,,,12
5640,275,120,18,24,20,6,6,6,1.0,74,,,,,,12
5641,275,104,18,23,16,7,7,7,0.0,73,,,,,,13
5642,275,70,32,11,13,8,8,8,0.0,72,,,,,,14
5643,275,100,33,20,17,9,9,9,0.0,72,,,,,,14
5644,275,22,17,14,12,10,10,10,0.0,70,,,,,,69
5645,275,105,26,21,24,11,11,11,0.0,70,,,,,,16
5646,275,118,29,9,14,,R,12,0.0,66,,,,,,6
5647,275,123,17,15,19,,R,13,0.0,61,,,,,,37
5648,275,110,25,4,25,,R,14,0.0,55,,,,,,6
5649,275,55,6,27,9,,R,15,0.0,36,,,,,,6
5650,275,88,29,10,23,,R,16,0.0,29,,,,,,6
5651,275,112,33,19,15,,R,17,0.0,27,,,,,,4
5652,275,30,22,5,3,,R,18,0.0,22,,,,,,20
5653,275,87,27,26,21,,R,19,0.0,20,,,,,,20
5654,275,77,6,28,8,,R,20,0.0,19,,,,,,22
5655,275,109,15,30,7,,R,21,0.0,13,,,,,,64
5656,275,79,25,3,18,,R,22,0.0,11,,,,,,8
5657,275,84,27,25,22,,R,23,0.0,7,,,,,,20
5658,275,91,15,29,5,,R,24,0.0,0,,,,,,4
5659,275,121,1,7,6,,R,25,0.0,0,,,,,,4
5660,275,69,26,22,0,,F,26,0.0,0,,,,,,81
5661,276,117,3,2,1,1,1,1,10.0,61,5600413,,,,,1
5662,276,30,22,5,3,2,2,2,6.0,61,5632823,,,,,1
5663,276,84,27,25,10,3,3,3,4.0,60,,,,,,11
5664,276,109,15,30,16,4,4,4,3.0,59,,,,,,5
5665,276,112,33,19,14,5,5,5,2.0,59,,,,,,12
5666,276,120,18,24,25,6,6,6,1.0,59,,,,,,12
5667,276,69,26,22,24,7,7,7,0.0,58,,,,,,13
5668,276,65,32,12,12,8,8,8,0.0,57,,,,,,5
5669,276,88,29,10,21,9,9,9,0.0,54,,,,,,17
5670,276,70,32,11,20,,R,10,0.0,53,,,,,,20
5671,276,91,15,29,5,,R,11,0.0,48,,,,,,5
5672,276,102,1,8,4,,R,12,0.0,42,,,,,,9
5673,276,55,6,27,9,,R,13,0.0,40,,,,,,8
5674,276,104,18,23,23,,R,14,0.0,36,,,,,,38
5675,276,121,1,7,6,,R,15,0.0,32,,,,,,20
5676,276,118,29,9,15,,R,16,0.0,29,,,,,,20
5677,276,79,25,3,22,,R,17,0.0,22,,,,,,5
5678,276,71,3,0,2,,R,18,0.0,20,,,,,,23
5679,276,100,33,20,17,,R,19,0.0,18,,,,,,5
5680,276,110,25,4,18,,R,20,0.0,18,,,,,,6
5681,276,22,17,14,13,,R,21,0.0,17,,,,,,20
5682,276,77,6,28,8,,R,22,0.0,8,,,,,,6
5683,276,123,17,15,19,,R,23,0.0,1,,,,,,6
5684,276,87,27,26,7,,R,24,0.0,0,,,,,,20
5685,276,119,22,6,11,,R,25,0.0,0,,,,,,20
5686,276,105,26,21,0,,F,26,0.0,0,,,,,,81
5687,277,117,3,2,1,1,1,1,10.0,65,5547685,,,,,1
5688,277,102,1,8,3,2,2,2,6.0,65,5564558,,,,,1
5689,277,30,22,5,4,3,3,3,4.0,65,5574810,,,,,1
5690,277,119,22,6,5,4,4,4,3.0,64,,,,,,11
5691,277,121,1,7,7,5,5,5,2.0,64,,,,,,11
5692,277,77,6,28,11,6,6,6,1.0,63,,,,,,12
5693,277,87,27,26,12,7,7,7,0.0,63,,,,,,12
5694,277,104,18,23,20,8,8,8,0.0,63,,,,,,12
5695,277,100,33,20,14,9,9,9,0.0,63,,,,,,12
5696,277,88,29,10,19,10,10,10,0.0,63,,,,,,12
5697,277,123,17,15,21,11,11,11,0.0,62,,,,,,13
5698,277,22,17,14,17,12,12,12,0.0,62,,,,,,13
5699,277,118,29,9,16,13,13,13,0.0,62,,,,,,13
5700,277,70,32,11,15,14,14,14,0.0,60,,,,,,5
5701,277,109,15,30,9,,R,15,0.0,53,,,,,,5
5702,277,69,26,22,22,,R,16,0.0,43,,,,,,25
5703,277,91,15,29,6,,R,17,0.0,42,,,,,,69
5704,277,110,25,4,24,,D,18,0.0,42,,,,,,2
5705,277,71,3,0,2,,R,19,0.0,41,,,,,,5
5706,277,55,6,27,8,,R,20,0.0,40,,,,,,5
5707,277,120,18,24,25,,R,21,0.0,37,,,,,,20
5708,277,112,33,19,13,,R,22,0.0,26,,,,,,7
5709,277,84,27,25,18,,R,23,0.0,11,,,,,,27
5710,277,79,25,3,23,,R,24,0.0,11,,,,,,20
5711,277,65,32,12,10,,R,25,0.0,2,,,,,,22
5712,277,105,26,21,0,,F,26,0.0,0,,,,,,81
5713,278,102,1,8,3,1,1,1,10.0,78,6730947,,,,,1
5714,278,71,3,0,4,2,2,2,6.0,78,6783065,,,,,1
5715,278,55,6,27,5,3,3,3,4.0,78,6794309,,,,,1
5716,278,117,3,2,1,4,4,4,3.0,77,,,,,,11
5717,278,104,18,23,17,5,5,5,2.0,76,,,,,,12
5718,278,84,27,25,13,6,6,6,1.0,76,,,,,,12
5719,278,70,32,11,20,7,7,7,0.0,76,,,,,,12
5720,278,121,1,7,9,8,8,8,0.0,76,,,,,,12
5721,278,22,17,14,16,9,9,9,0.0,76,,,,,,12
5722,278,110,25,4,19,10,10,10,0.0,76,,,,,,12
5723,278,120,18,24,25,11,11,11,0.0,75,,,,,,13
5724,278,112,33,19,15,12,12,12,0.0,75,,,,,,13
5725,278,91,15,29,8,13,13,13,0.0,74,,,,,,14
5726,278,77,6,28,7,14,14,14,0.0,70,,,,,,4
5727,278,65,32,12,14,,R,15,0.0,61,,,,,,6
5728,278,119,22,6,6,,R,16,0.0,53,,,,,,5
5729,278,100,33,20,10,,R,17,0.0,51,,,,,,5
5730,278,88,29,10,18,,R,18,0.0,46,,,,,,20
5731,278,118,29,9,12,,R,19,0.0,43,,,,,,37
5732,278,30,22,5,2,,R,20,0.0,32,,,,,,9
5733,278,79,25,3,22,,R,21,0.0,31,,,,,,5
5734,278,105,26,21,24,,R,22,0.0,28,,,,,,6
5735,278,109,15,30,11,,R,23,0.0,23,,,,,,3
5736,278,123,17,15,23,,R,24,0.0,12,,,,,,22
5737,278,87,27,26,21,,R,25,0.0,3,,,,,,20
5738,278,69,26,22,0,,F,26,0.0,0,,,,,,81
5739,279,117,3,2,1,1,1,1,10.0,69,5801822,,,,,1
5740,279,30,22,5,3,2,2,2,6.0,69,5816349,,,,,1
5741,279,71,3,0,2,3,3,3,4.0,69,5854507,,,,,1
5742,279,77,6,28,5,4,4,4,3.0,68,,,,,,11
5743,279,84,27,25,7,5,5,5,2.0,68,,,,,,11
5744,279,91,15,29,9,6,6,6,1.0,68,,,,,,11
5745,279,109,15,30,11,7,7,7,0.0,68,,,,,,11
5746,279,100,33,20,13,8,8,8,0.0,68,,,,,,11
5747,279,104,18,23,17,9,9,9,0.0,67,,,,,,12
5748,279,65,32,12,20,10,10,10,0.0,67,,,,,,12
5749,279,70,32,11,21,11,11,11,0.0,67,,,,,,12
5750,279,123,17,15,24,12,12,12,0.0,67,,,,,,12
5751,279,88,29,10,16,13,13,13,0.0,66,,,,,,13
5752,279,121,1,7,12,14,14,14,0.0,66,,,,,,13
5753,279,69,26,22,25,15,15,15,0.0,65,,,,,,14
5754,279,118,29,9,18,16,16,16,0.0,65,,,,,,14
5755,279,79,25,3,22,17,17,17,0.0,64,,,,,,15
5756,279,102,1,8,8,18,18,18,0.0,62,,,,,,10
5757,279,119,22,6,4,,R,19,0.0,52,,,,,,68
5758,279,110,25,4,19,,R,20,0.0,45,,,,,,20
5759,279,120,18,24,23,,R,21,0.0,33,,,,,,6
5760,279,55,6,27,6,,R,22,0.0,33,,,,,,5
5761,279,87,27,26,10,,R,23,0.0,13,,,,,,20
5762,279,22,17,14,14,,R,24,0.0,10,,,,,,10
5763,279,112,33,19,15,,R,25,0.0,8,,,,,,5
5764,279,105,26,21,0,,F,26,0.0,0,,,,,,81
5765,280,117,3,2,2,1,1,1,10.0,72,5915241,,,,,1
5766,280,71,3,0,1,2,2,2,6.0,72,5915583,,,,,1
5767,280,30,22,5,7,3,3,3,4.0,72,5936450,,,,,1
5768,280,102,1,8,5,4,4,4,3.0,72,5947646,,,,,1
5769,280,84,27,25,3,5,5,5,2.0,72,5949036,,,,,1
5770,280,121,1,7,16,6,6,6,1.0,71,,,,,,11
5771,280,22,17,14,8,7,7,7,0.0,71,,,,,,11
5772,280,104,18,23,23,8,8,8,0.0,71,,,,,,11
5773,280,112,33,19,10,9,9,9,0.0,70,,,,,,12
5774,280,119,22,6,12,10,10,10,0.0,70,,,,,,12
5775,280,123,17,15,20,11,11,11,0.0,70,,,,,,12
5776,280,88,29,10,13,12,12,12,0.0,70,,,,,,12
5777,280,118,29,9,15,13,13,13,0.0,70,,,,,,12
5778,280,77,6,28,14,14,14,14,0.0,70,,,,,,12
5779,280,110,25,4,25,15,15,15,0.0,68,,,,,,14
5780,280,100,33,20,9,16,16,16,0.0,66,,,,,,6
5781,280,55,6,27,6,,R,17,0.0,47,,,,,,5
5782,280,69,26,22,22,,R,18,0.0,28,,,,,,22
5783,280,91,15,29,11,,R,19,0.0,25,,,,,,6
5784,280,109,15,30,18,,R,20,0.0,22,,,,,,6
5785,280,87,27,26,4,,R,21,0.0,20,,,,,,20
5786,280,65,32,12,19,,R,22,0.0,16,,,,,,20
5787,280,120,18,24,24,,R,23,0.0,16,,,,,,6
5788,280,79,25,3,24,,R,24,0.0,16,,,,,,6
5789,280,70,32,11,17,,R,25,0.0,9,,,,,,22
5790,280,105,26,21,0,,F,26,0.0,0,,,,,,81
5791,281,117,3,2,1,1,1,1,10.0,59,5138189,,,,,1
5792,281,30,22,5,3,2,2,2,6.0,59,5145849,,,,,1
5793,281,119,22,6,5,3,3,3,4.0,59,5215671,,,,,1
5794,281,65,32,12,7,4,4,4,3.0,59,5216596,,,,,1
5795,281,102,1,8,4,5,5,5,2.0,58,,,,,,60
5796,281,118,29,9,8,6,6,6,1.0,58,,,,,,11
5797,281,87,27,26,9,7,7,7,0.0,58,,,,,,11
5798,281,109,15,30,16,8,8,8,0.0,58,,,,,,11
5799,281,55,6,27,12,9,9,9,0.0,58,,,,,,11
5800,281,22,17,14,15,10,10,10,0.0,58,,,,,,11
5801,281,112,33,19,24,11,11,11,0.0,57,,,,,,12
5802,281,104,18,23,19,12,12,12,0.0,56,,,,,,6
5803,281,79,25,3,22,13,13,13,0.0,55,,,,,,14
5804,281,84,27,25,6,14,14,14,0.0,53,,,,,,6
5805,281,110,25,4,21,,N,15,0.0,43,,,,,,62
5806,281,71,3,0,2,,R,16,0.0,41,,,,,,5
5807,281,70,32,11,14,,R,17,0.0,41,,,,,,22
5808,281,123,17,15,23,,R,18,0.0,41,,,,,,67
5809,281,69,26,22,25,,R,19,0.0,32,,,,,,10
5810,281,94,18,24,20,,R,20,0.0,31,,,,,,68
5811,281,91,15,29,18,,R,21,0.0,24,,,,,,20
5812,281,77,6,28,13,,R,22,0.0,10,,,,,,22
5813,281,88,29,10,10,,R,23,0.0,8,,,,,,20
5814,281,121,1,7,11,,R,24,0.0,0,,,,,,20
5815,281,100,33,20,17,,R,25,0.0,0,,,,,,86
5816,281,105,26,21,0,,F,26,0.0,0,,,,,,81
5817,282,117,3,2,1,1,1,1,10.0,45,4720885,,,,,1
5818,282,30,22,5,3,2,2,2,6.0,45,4737549,,,,,1
5819,282,87,27,26,5,3,3,3,4.0,45,4780234,,,,,1
5820,282,102,1,8,4,4,4,4,3.0,45,4789114,,,,,1
5821,282,119,22,6,7,5,5,5,2.0,45,4812401,,,,,1
5822,282,77,6,28,9,6,6,6,1.0,45,4815639,,,,,1
5823,282,55,6,27,10,7,7,7,0.0,45,4816726,,,,,1
5824,282,84,27,25,6,8,8,8,0.0,44,,,,,,11
5825,282,91,15,29,14,9,9,9,0.0,44,,,,,,11
5826,282,65,32,12,13,10,10,10,0.0,44,,,,,,11
5827,282,104,18,23,20,11,11,11,0.0,44,,,,,,11
5828,282,112,33,19,23,12,12,12,0.0,44,,,,,,11
5829,282,123,17,15,24,13,13,13,0.0,44,,,,,,11
5830,282,94,18,24,22,14,14,14,0.0,44,,,,,,11
5831,282,71,3,0,2,15,15,15,0.0,43,,,,,,27
5832,282,105,26,21,26,16,16,16,0.0,43,,,,,,12
5833,282,118,29,9,11,17,17,17,0.0,42,,,,,,13
5834,282,22,17,14,17,,R,18,0.0,34,,,,,,67
5835,282,79,25,3,21,,R,19,0.0,28,,,,,,86
5836,282,109,15,30,18,,R,20,0.0,22,,,,,,20
5837,282,70,32,11,15,,R,21,0.0,19,,,,,,20
5838,282,88,29,10,8,,R,22,0.0,9,,,,,,4
5839,282,121,1,7,12,,R,23,0.0,4,,,,,,4
5840,282,69,26,22,25,,R,24,0.0,4,,,,,,22
5841,282,110,25,4,19,,R,25,0.0,1,,,,,,6
5842,282,100,33,20,16,,R,26,0.0,0,,,,,,6
5843,283,71,3,0,2,1,1,1,10.0,77,6459098,,,,,1
5844,283,119,22,6,5,2,2,2,6.0,77,6531013,,,,,1
5845,283,77,6,28,6,3,3,3,4.0,77,6537140,,,,,1
5846,283,118,29,9,9,4,4,4,3.0,76,,,,,,11
5847,283,84,27,25,13,5,5,5,2.0,76,,,,,,11
5848,283,91,15,29,17,6,6,6,1.0,76,,,,,,11
5849,283,87,27,26,12,7,7,7,0.0,76,,,,,,11
5850,283,112,33,19,19,8,8,8,0.0,75,,,,,,12
5851,283,123,17,15,24,9,9,9,0.0,75,,,,,,12
5852,283,79,25,3,23,10,10,10,0.0,73,,,,,,14
5853,283,110,25,4,22,11,11,11,0.0,72,,,,,,15
5854,283,117,3,2,1,12,12,12,0.0,70,,,,,,17
5855,283,94,18,24,7,,R,13,0.0,59,,,,,,3
5856,283,100,33,20,18,,R,14,0.0,54,,,,,,5
5857,283,70,32,11,21,,R,15,0.0,45,,,,,,6
5858,283,88,29,10,10,,R,16,0.0,41,,,,,,20
5859,283,105,26,21,25,,R,17,0.0,39,,,,,,25
5860,283,65,32,12,20,,R,18,0.0,38,,,,,,20
